timestamp,water_level,is_anomaly
2024-01-03 15:00:00,10.502056484758668,0
2024-01-03 16:00:00,10.6868324274739,0
2024-01-03 17:00:00,10.578887371871073,0
2024-01-03 18:00:00,10.043188805012887,0
2024-01-03 19:00:00,10.428301452103737,0
2024-01-03 20:00:00,10.46208334450409,0
2024-01-03 21:00:00,10.53332278186436,0
2024-01-03 22:00:00,11.328418681652526,0
2024-01-03 23:00:00,12.259178259801942,0
2024-01-04 00:00:00,12.408359179561058,0
2024-01-04 01:00:00,13.50935432895629,0
2024-01-04 02:00:00,12.830349288266188,0
2024-01-04 03:00:00,14.35356095384307,0
2024-01-04 04:00:00,14.50298176946127,0
2024-01-04 05:00:00,14.609167596664927,0
2024-01-04 06:00:00,14.7835449801257,0
2024-01-04 07:00:00,14.046273177072736,0
2024-01-04 08:00:00,14.29839575605078,0
2024-01-04 09:00:00,14.045472305302543,0
2024-01-04 10:00:00,13.835152288291603,0
2024-01-04 11:00:00,12.604479502695266,0
2024-01-04 12:00:00,18.244508675144672,1
2024-01-04 13:00:00,11.257512318747276,0
2024-01-04 14:00:00,11.050836560441487,0
2024-01-04 15:00:00,10.328286799048897,0
2024-01-04 16:00:00,9.644774616467855,0
2024-01-04 17:00:00,9.679436378481006,0
2024-01-04 18:00:00,9.44110651763936,0
2024-01-04 19:00:00,9.759723695355177,0
2024-01-04 20:00:00,9.480516422846971,0
2024-01-04 21:00:00,9.962711153490165,0
2024-01-04 22:00:00,10.434094734567237,0
2024-01-04 23:00:00,10.688984283348272,0
2024-01-05 00:00:00,11.837729091825326,0
2024-01-05 01:00:00,12.448549291791812,0
2024-01-05 02:00:00,12.949534036992736,0
2024-01-05 03:00:00,13.370765151741557,0
2024-01-05 04:00:00,13.389796240395077,0
2024-01-05 05:00:00,13.914564820434263,0
2024-01-05 06:00:00,14.000393803554982,0
2024-01-05 07:00:00,13.75530145593369,0
2024-01-05 08:00:00,13.676539605744557,0
2024-01-05 09:00:00,13.42829678506149,0
2024-01-05 10:00:00,13.3354142728993,0
2024-01-05 11:00:00,12.200043578089495,0
2024-01-05 12:00:00,11.55979993124241,0
2024-01-05 13:00:00,10.795940388700522,0
2024-01-05 14:00:00,9.623377615957487,0
2024-01-05 15:00:00,9.657899525016239,0
2024-01-05 16:00:00,9.272185230493664,0
2024-01-05 17:00:00,9.729865753219228,0
2024-01-05 18:00:00,8.83551661624373,0
2024-01-05 19:00:00,9.057399832281433,0
2024-01-05 20:00:00,16.80668861931194,1
2024-01-05 21:00:00,9.243522971501074,0
2024-01-05 22:00:00,10.446388599725593,0
2024-01-05 23:00:00,10.924791636018469,0
2024-01-06 00:00:00,11.577367254367442,0
2024-01-06 01:00:00,11.709178197731251,0
2024-01-06 02:00:00,13.001773632300724,0
2024-01-06 03:00:00,12.675241866214083,0
2024-01-06 04:00:00,13.667357599856231,0
2024-01-06 05:00:00,22.198038912039085,1
2024-01-06 06:00:00,13.528839102460791,0
2024-01-06 07:00:00,13.572484683011117,0
2024-01-06 08:00:00,13.525195881242448,0
2024-01-06 09:00:00,19.790009254430537,1
2024-01-06 10:00:00,12.12373630970006,0
2024-01-06 11:00:00,12.012563326611478,0
2024-01-06 12:00:00,11.033366556136704,0
2024-01-06 13:00:00,10.855289455403003,0
2024-01-06 14:00:00,9.843714485100952,0
2024-01-06 15:00:00,10.0771067042922,0
2024-01-06 16:00:00,8.991261503922669,0
2024-01-06 17:00:00,8.892317174719643,0
2024-01-06 18:00:00,9.161280070888965,0
2024-01-06 19:00:00,8.647633824543453,0
2024-01-06 20:00:00,9.350354147892592,0
2024-01-06 21:00:00,10.087996513935721,0
2024-01-06 22:00:00,9.74876401017884,0
2024-01-06 23:00:00,10.907664320990047,0
2024-01-07 00:00:00,11.5964996523001,0
2024-01-07 01:00:00,19.215585924639242,1
2024-01-07 02:00:00,12.438473289272704,0
2024-01-07 03:00:00,12.952944544091853,0
2024-01-07 04:00:00,13.925507788929428,0
2024-01-07 05:00:00,14.13108003867013,0
2024-01-07 06:00:00,14.226356013616776,0
2024-01-07 07:00:00,14.194692880112965,0
2024-01-07 08:00:00,13.662400046536655,0
2024-01-07 09:00:00,13.564817400902404,0
2024-01-07 10:00:00,13.091921741989605,0
2024-01-07 11:00:00,12.213927284729941,0
2024-01-07 12:00:00,12.368625362049395,0
2024-01-07 13:00:00,11.33218864406145,0
2024-01-07 14:00:00,10.258336131346095,0
2024-01-07 15:00:00,10.323975880059649,0
2024-01-07 16:00:00,9.466727849941982,0
2024-01-07 17:00:00,9.775255579318051,0
2024-01-07 18:00:00,9.831561926537171,0
2024-01-07 19:00:00,9.353251453041484,0
2024-01-07 20:00:00,10.168715516371249,0
2024-01-07 21:00:00,10.43149574423192,0
2024-01-07 22:00:00,11.102833973129213,0
2024-01-07 23:00:00,19.41179946236428,1
2024-01-08 00:00:00,5.634396057272653,1
2024-01-08 01:00:00,12.619839718870116,0
2024-01-08 02:00:00,13.212929745981485,0
2024-01-08 03:00:00,13.783595448359376,0
2024-01-08 04:00:00,14.4331668095778,0
2024-01-08 05:00:00,14.838889443897994,0
2024-01-08 06:00:00,14.935023986964056,0
2024-01-08 07:00:00,15.045024776515499,0
2024-01-08 08:00:00,14.580768216553198,0
2024-01-08 09:00:00,14.64505042567769,0
2024-01-08 10:00:00,13.640875769521733,0
2024-01-08 11:00:00,13.96201198218898,0
2024-01-08 12:00:00,12.714807195623544,0
2024-01-08 13:00:00,11.65062002293727,0
2024-01-08 14:00:00,11.010732250581672,0
2024-01-08 15:00:00,10.985600432818858,0
2024-01-08 16:00:00,10.402553701392053,0
2024-01-08 17:00:00,10.45944173096376,0
2024-01-08 18:00:00,10.32676312885905,0
2024-01-08 19:00:00,10.272166689502766,0
2024-01-08 20:00:00,10.313036565335118,0
2024-01-08 21:00:00,10.532464304577113,0
2024-01-08 22:00:00,11.392487011843759,0
2024-01-08 23:00:00,12.407249404057096,0
2024-01-09 00:00:00,12.88169330921348,0
2024-01-09 01:00:00,13.110004202956038,0
2024-01-09 02:00:00,14.156945297208138,0
2024-01-09 03:00:00,14.755741526267638,0
2024-01-09 04:00:00,14.788726601628303,0
2024-01-09 05:00:00,15.36522441231001,0
2024-01-09 06:00:00,15.436237709855735,0
2024-01-09 07:00:00,15.004173281069464,0
2024-01-09 08:00:00,15.21709871648094,0
2024-01-09 09:00:00,14.89210897512354,0
2024-01-09 10:00:00,14.541373617581499,0
2024-01-09 11:00:00,13.938928889398026,0
2024-01-09 12:00:00,12.570641519358347,0
2024-01-09 13:00:00,12.0626580538558,0
2024-01-09 14:00:00,11.901575241142705,0
2024-01-09 15:00:00,11.388338600221903,0
2024-01-09 16:00:00,10.995213834175662,0
2024-01-09 17:00:00,11.749445445304463,0
2024-01-09 18:00:00,10.681267153207951,0
2024-01-09 19:00:00,10.936295690162227,0
2024-01-09 20:00:00,11.130900057331807,0
2024-01-09 21:00:00,11.435620190339966,0
2024-01-09 22:00:00,11.66048388758799,0
2024-01-09 23:00:00,12.5816963319783,0
2024-01-10 00:00:00,12.764094765384183,0
2024-01-10 01:00:00,13.565742691765537,0
2024-01-10 02:00:00,14.086849180280167,0
2024-01-10 03:00:00,14.766435859028963,0
2024-01-10 04:00:00,15.824160078378517,0
2024-01-10 05:00:00,14.808884812641125,0
2024-01-10 06:00:00,15.648653151434289,0
2024-01-10 07:00:00,14.861292119169462,0
2024-01-10 08:00:00,14.940304272751824,0
2024-01-10 09:00:00,14.996831491439213,0
2024-01-10 10:00:00,14.15627502518144,0
2024-01-10 11:00:00,13.194402403190862,0
2024-01-10 12:00:00,12.638874073196448,0
2024-01-10 13:00:00,12.392209090440474,0
2024-01-10 14:00:00,11.347331507948711,0
2024-01-10 15:00:00,11.093856048857464,0
2024-01-10 16:00:00,10.624746232726784,0
2024-01-10 17:00:00,10.14453525901808,0
2024-01-10 18:00:00,10.875975068284585,0
2024-01-10 19:00:00,10.485417289431531,0
2024-01-10 20:00:00,9.914049760992517,0
2024-01-10 21:00:00,10.950795002676719,0
2024-01-10 22:00:00,11.189464060569472,0
2024-01-10 23:00:00,18.544232007077774,1
2024-01-11 00:00:00,12.349350769764213,0
2024-01-11 01:00:00,13.173540299772023,0
2024-01-11 02:00:00,13.935769003187255,0
2024-01-11 03:00:00,14.534716760781544,0
2024-01-11 04:00:00,14.284778726873082,0
2024-01-11 05:00:00,14.7665194310524,0
2024-01-11 06:00:00,14.781533153816765,0
2024-01-11 07:00:00,14.614545081680888,0
2024-01-11 08:00:00,7.962196468933961,1
2024-01-11 09:00:00,14.227833047137322,0
2024-01-11 10:00:00,13.18151888856863,0
2024-01-11 11:00:00,13.203319152293778,0
2024-01-11 12:00:00,12.888646859103789,0
2024-01-11 13:00:00,11.885779009987994,0
2024-01-11 14:00:00,10.488404935344647,0
2024-01-11 15:00:00,10.252391244291113,0
2024-01-11 16:00:00,10.35177602235396,0
2024-01-11 17:00:00,9.481155308861362,0
2024-01-11 18:00:00,17.697054575756106,1
2024-01-11 19:00:00,9.869520414224107,0
2024-01-11 20:00:00,9.581053209536753,0
2024-01-11 21:00:00,10.211152190650946,0
2024-01-11 22:00:00,9.747346978486167,0
2024-01-11 23:00:00,10.988722475387608,0
2024-01-12 00:00:00,11.841122563288016,0
2024-01-12 01:00:00,12.163897755548396,0
2024-01-12 02:00:00,13.605723391179477,0
2024-01-12 03:00:00,13.180098878365913,0
2024-01-12 04:00:00,13.850394117001098,0
2024-01-12 05:00:00,14.247980590449691,0
2024-01-12 06:00:00,14.703590145232846,0
2024-01-12 07:00:00,13.733225991346348,0
2024-01-12 08:00:00,14.241874444890845,0
2024-01-12 09:00:00,13.478151446323013,0
2024-01-12 10:00:00,12.643105907221742,0
2024-01-12 11:00:00,12.45430127651892,0
2024-01-12 12:00:00,11.710252722697634,0
2024-01-12 13:00:00,10.80620910028272,0
2024-01-12 14:00:00,10.387949606044216,0
2024-01-12 15:00:00,9.718259608592492,0
2024-01-12 16:00:00,9.456171371086727,0
2024-01-12 17:00:00,9.35753232182996,0
2024-01-12 18:00:00,9.53702995052167,0
2024-01-12 19:00:00,8.76359097993329,0
2024-01-12 20:00:00,10.014147504020427,0
2024-01-12 21:00:00,9.176500042930186,0
2024-01-12 22:00:00,10.2260062268604,0
2024-01-12 23:00:00,11.043706888157823,0
2024-01-13 00:00:00,11.592355230575043,0
2024-01-13 01:00:00,11.963184578223473,0
2024-01-13 02:00:00,12.686498663912714,0
2024-01-13 03:00:00,13.115896904654115,0
2024-01-13 04:00:00,13.482491044632875,0
2024-01-13 05:00:00,14.163254630998255,0
2024-01-13 06:00:00,14.101104645789514,0
2024-01-13 07:00:00,13.702501123313754,0
2024-01-13 08:00:00,20.138865618661086,1
2024-01-13 09:00:00,13.361987041314753,0
2024-01-13 10:00:00,13.00079397467159,0
2024-01-13 11:00:00,12.348883086746774,0
2024-01-13 12:00:00,11.271359166977918,0
2024-01-13 13:00:00,10.713157414153365,0
2024-01-13 14:00:00,10.511729836908088,0
2024-01-13 15:00:00,9.96323746241698,0
2024-01-13 16:00:00,9.387967013434304,0
2024-01-13 17:00:00,9.19213384457398,0
2024-01-13 18:00:00,9.468524374414592,0
2024-01-13 19:00:00,9.007421702822896,0
2024-01-13 20:00:00,9.61424538186236,0
2024-01-13 21:00:00,9.80319589192082,0
2024-01-13 22:00:00,10.33370461957904,0
2024-01-13 23:00:00,11.349907219026507,0
2024-01-14 00:00:00,11.93415971872196,0
2024-01-14 01:00:00,12.597723125040126,0
2024-01-14 02:00:00,13.369202144682422,0
2024-01-14 03:00:00,20.677145083129375,1
2024-01-14 04:00:00,14.141511210632848,0
2024-01-14 05:00:00,14.116904609722141,0
2024-01-14 06:00:00,14.416458064259546,0
2024-01-14 07:00:00,14.21971550095357,0
2024-01-14 08:00:00,14.063506252508013,0
2024-01-14 09:00:00,13.841688399385179,0
2024-01-14 10:00:00,12.926533795029979,0
2024-01-14 11:00:00,13.223948892843493,0
2024-01-14 12:00:00,11.675087794256061,0
2024-01-14 13:00:00,10.993782183951616,0
2024-01-14 14:00:00,11.131160442556912,0
2024-01-14 15:00:00,10.532508605658371,0
2024-01-14 16:00:00,10.114368296125845,0
2024-01-14 17:00:00,9.895633850974601,0
2024-01-14 18:00:00,9.648309220980872,0
2024-01-14 19:00:00,9.498279837101245,0
2024-01-14 20:00:00,10.070444045056089,0
2024-01-14 21:00:00,10.272512952697348,0
2024-01-14 22:00:00,11.316751845156205,0
2024-01-14 23:00:00,11.613922217371966,0
2024-01-15 00:00:00,12.088350840962239,0
2024-01-15 01:00:00,12.91754481568144,0
2024-01-15 02:00:00,13.771663511151825,0
2024-01-15 03:00:00,14.027221168007811,0
2024-01-15 04:00:00,14.377631203732108,0
2024-01-15 05:00:00,14.977650014900561,0
2024-01-15 06:00:00,15.093506718497668,0
2024-01-15 07:00:00,14.812786849193348,0
2024-01-15 08:00:00,14.603556157304329,0
2024-01-15 09:00:00,14.44660518373779,0
2024-01-15 10:00:00,20.30664423064717,1
2024-01-15 11:00:00,12.891722099899114,0
2024-01-15 12:00:00,12.479573724918351,0
2024-01-15 13:00:00,12.011733144348606,0
2024-01-15 14:00:00,11.593272269679424,0
2024-01-15 15:00:00,4.3230019399617,1
2024-01-15 16:00:00,18.588664872808323,1
2024-01-15 17:00:00,10.365260023747103,0
2024-01-15 18:00:00,10.34708697911618,0
2024-01-15 19:00:00,10.161256553908476,0
2024-01-15 20:00:00,10.72952073995792,0
2024-01-15 21:00:00,11.068320880306812,0
2024-01-15 22:00:00,11.79125706556529,0
2024-01-15 23:00:00,12.070160482694352,0
2024-01-16 00:00:00,13.141269140246784,0
2024-01-16 01:00:00,14.11154751047037,0
2024-01-16 02:00:00,14.24036297491572,0
2024-01-16 03:00:00,14.92865982897868,0
2024-01-16 04:00:00,15.428927030001976,0
2024-01-16 05:00:00,15.366740738960608,0
2024-01-16 06:00:00,15.65400283886506,0
2024-01-16 07:00:00,15.518842090653187,0
2024-01-16 08:00:00,15.307065337941125,0
2024-01-16 09:00:00,14.65997068205643,0
2024-01-16 10:00:00,14.391811296906615,0
2024-01-16 11:00:00,7.760434057688877,1
2024-01-16 12:00:00,13.587285412083988,0
2024-01-16 13:00:00,12.799786813655887,0
2024-01-16 14:00:00,12.56101939823355,0
2024-01-16 15:00:00,11.171998546081829,0
2024-01-16 16:00:00,11.270395719300051,0
2024-01-16 17:00:00,10.816628599829562,0
2024-01-16 18:00:00,11.334940879965302,0
2024-01-16 19:00:00,10.5211365125015,0
2024-01-16 20:00:00,10.76078297562962,0
2024-01-16 21:00:00,11.228385021314992,0
2024-01-16 22:00:00,11.285895943687146,0
2024-01-16 23:00:00,12.36427905932607,0
2024-01-17 00:00:00,12.93620253127934,0
2024-01-17 01:00:00,13.849906409730432,0
2024-01-17 02:00:00,14.502985037362059,0
2024-01-17 03:00:00,15.472724868977844,0
2024-01-17 04:00:00,15.58288965983226,0
2024-01-17 05:00:00,15.36399327371993,0
2024-01-17 06:00:00,15.341250692917429,0
2024-01-17 07:00:00,15.660682631978311,0
2024-01-17 08:00:00,14.853813870382462,0
2024-01-17 09:00:00,15.3875839421053,0
2024-01-17 10:00:00,14.658823055669224,0
2024-01-17 11:00:00,13.544973140938248,0
2024-01-17 12:00:00,12.507524827247163,0
2024-01-17 13:00:00,12.7624914780097,0
2024-01-17 14:00:00,11.70007954388807,0
2024-01-17 15:00:00,11.568263365574914,0
2024-01-17 16:00:00,10.300746383117323,0
2024-01-17 17:00:00,10.328202856413705,0
2024-01-17 18:00:00,10.402364951402442,0
2024-01-17 19:00:00,10.477335760865545,0
2024-01-17 20:00:00,10.554572895546025,0
2024-01-17 21:00:00,11.249713687950138,0
2024-01-17 22:00:00,11.235713871185222,0
2024-01-17 23:00:00,12.091053444355781,0
2024-01-18 00:00:00,12.791195680807588,0
2024-01-18 01:00:00,13.530292882429714,0
2024-01-18 02:00:00,14.165757282919767,0
2024-01-18 03:00:00,14.105597574979141,0
2024-01-18 04:00:00,14.352633397769129,0
2024-01-18 05:00:00,15.418172848374242,0
2024-01-18 06:00:00,15.19171095075893,0
2024-01-18 07:00:00,14.753997890486042,0
2024-01-18 08:00:00,15.165642915058791,0
2024-01-18 09:00:00,14.309040924136884,0
2024-01-18 10:00:00,14.08157323008828,0
2024-01-18 11:00:00,13.116216112600402,0
2024-01-18 12:00:00,13.03822437746458,0
2024-01-18 13:00:00,12.270641684555633,0
2024-01-18 14:00:00,11.037526680587149,0
2024-01-18 15:00:00,10.85713275143731,0
2024-01-18 16:00:00,10.33331546247351,0
2024-01-18 17:00:00,10.27204561580671,0
2024-01-18 18:00:00,15.490993101079827,1
2024-01-18 19:00:00,10.01094563619485,0
2024-01-18 20:00:00,10.344659697065042,0
2024-01-18 21:00:00,9.86938795154256,0
2024-01-18 22:00:00,10.532749626707135,0
2024-01-18 23:00:00,10.852269114459876,0
2024-01-19 00:00:00,12.004070958372576,0
2024-01-19 01:00:00,12.921495386876652,0
2024-01-19 02:00:00,13.734707115628776,0
2024-01-19 03:00:00,13.799369725880021,0
2024-01-19 04:00:00,14.638992126681572,0
2024-01-19 05:00:00,13.962727979799402,0
2024-01-19 06:00:00,13.928193426706468,0
2024-01-19 07:00:00,14.315320327031188,0
2024-01-19 08:00:00,14.176144953926144,0
2024-01-19 09:00:00,13.633273103588925,0
2024-01-19 10:00:00,12.485325872524186,0
2024-01-19 11:00:00,12.456934222386126,0
2024-01-19 12:00:00,11.427193963874123,0
2024-01-19 13:00:00,11.355175928079392,0
2024-01-19 14:00:00,10.644988454376255,0
2024-01-19 15:00:00,16.18655539705148,1
2024-01-19 16:00:00,9.435956092310358,0
2024-01-19 17:00:00,9.009129062906956,0
2024-01-19 18:00:00,9.210421176496112,0
2024-01-19 19:00:00,9.589478325731722,0
2024-01-19 20:00:00,9.246519677722873,0
2024-01-19 21:00:00,10.081340337442299,0
2024-01-19 22:00:00,10.280464469859325,0
2024-01-19 23:00:00,10.797349876533724,0
2024-01-20 00:00:00,11.643948562268143,0
2024-01-20 01:00:00,12.007421737443853,0
2024-01-20 02:00:00,12.750840547415724,0
2024-01-20 03:00:00,13.07243381727512,0
2024-01-20 04:00:00,14.41671801159108,0
2024-01-20 05:00:00,14.086953067483462,0
2024-01-20 06:00:00,13.952082347602223,0
2024-01-20 07:00:00,14.142567975112222,0
2024-01-20 08:00:00,13.797602056808902,0
2024-01-20 09:00:00,20.52712040569399,1
2024-01-20 10:00:00,13.109185349032916,0
2024-01-20 11:00:00,12.555246747183904,0
2024-01-20 12:00:00,11.528907325971403,0
2024-01-20 13:00:00,10.876466254019073,0
2024-01-20 14:00:00,10.373026246225606,0
2024-01-20 15:00:00,9.257550033366257,0
2024-01-20 16:00:00,16.71897778369066,1
2024-01-20 17:00:00,16.52078812760106,1
2024-01-20 18:00:00,9.746715219728449,0
2024-01-20 19:00:00,15.66505299351969,1
2024-01-20 20:00:00,9.791083256428069,0
2024-01-20 21:00:00,10.125228734014062,0
2024-01-20 22:00:00,11.490673223083757,0
2024-01-20 23:00:00,11.524146636860737,0
2024-01-21 00:00:00,11.8161595365813,0
2024-01-21 01:00:00,12.235008102059785,0
2024-01-21 02:00:00,12.663624606458862,0
2024-01-21 03:00:00,13.746120618777283,0
2024-01-21 04:00:00,13.878020095659071,0
2024-01-21 05:00:00,13.951308523820867,0
2024-01-21 06:00:00,6.435517193549126,1
2024-01-21 07:00:00,14.10229401617956,0
2024-01-21 08:00:00,14.708549953531978,0
2024-01-21 09:00:00,14.095633218838957,0
2024-01-21 10:00:00,13.337608207605024,0
2024-01-21 11:00:00,13.20821595180485,0
2024-01-21 12:00:00,12.168103501000278,0
2024-01-21 13:00:00,11.267653507389443,0
2024-01-21 14:00:00,11.408664403687776,0
2024-01-21 15:00:00,10.624682810574877,0
2024-01-21 16:00:00,9.783958504712254,0
2024-01-21 17:00:00,9.818028594770233,0
2024-01-21 18:00:00,9.557297776819519,0
2024-01-21 19:00:00,9.520616229257689,0
2024-01-21 20:00:00,10.493555941857448,0
2024-01-21 21:00:00,11.216486458292032,0
2024-01-21 22:00:00,10.772645652985148,0
2024-01-21 23:00:00,11.994930202829794,0
2024-01-22 00:00:00,12.308807229263456,0
2024-01-22 01:00:00,13.03582295304791,0
2024-01-22 02:00:00,13.638065897597459,0
2024-01-22 03:00:00,14.105141302945066,0
2024-01-22 04:00:00,14.80685381078549,0
2024-01-22 05:00:00,14.823258816529682,0
2024-01-22 06:00:00,15.269153794899005,0
2024-01-22 07:00:00,15.117798368969959,0
2024-01-22 08:00:00,14.841183234929916,0
2024-01-22 09:00:00,14.272721103918034,0
2024-01-22 10:00:00,13.88324142032261,0
2024-01-22 11:00:00,13.708578599959795,0
2024-01-22 12:00:00,13.013382147581382,0
2024-01-22 13:00:00,11.950500716422582,0
2024-01-22 14:00:00,11.69779969162881,0
2024-01-22 15:00:00,11.402274845257457,0
2024-01-22 16:00:00,10.304770952653392,0
2024-01-22 17:00:00,10.744249640450107,0
2024-01-22 18:00:00,10.322004713803231,0
2024-01-22 19:00:00,10.80119496387777,0
2024-01-22 20:00:00,10.674096933792889,0
2024-01-22 21:00:00,10.781453841783485,0
2024-01-22 22:00:00,11.374178766098893,0
2024-01-22 23:00:00,12.500755249758473,0
2024-01-23 00:00:00,13.23138193649089,0
2024-01-23 01:00:00,13.548430849038287,0
2024-01-23 02:00:00,7.848747631198184,1
2024-01-23 03:00:00,14.47769029366827,0
2024-01-23 04:00:00,15.370059892894435,0
2024-01-23 05:00:00,15.291802020597618,0
2024-01-23 06:00:00,15.559224261981289,0
2024-01-23 07:00:00,15.697283971813569,0
2024-01-23 08:00:00,15.187638498791284,0
2024-01-23 09:00:00,14.944506953944115,0
2024-01-23 10:00:00,21.854903157808806,1
2024-01-23 11:00:00,13.785720712930638,0
2024-01-23 12:00:00,13.570649963365009,0
2024-01-23 13:00:00,12.341093509433028,0
2024-01-23 14:00:00,12.242005914354715,0
2024-01-23 15:00:00,12.002673401145604,0
2024-01-23 16:00:00,10.435206178245656,0
2024-01-23 17:00:00,10.690557421466915,0
2024-01-23 18:00:00,11.019121638154163,0
2024-01-23 19:00:00,10.870712382295151,0
2024-01-23 20:00:00,11.292043290295252,0
2024-01-23 21:00:00,11.395007258933461,0
2024-01-23 22:00:00,12.11704159722197,0
2024-01-23 23:00:00,12.643302395212654,0
2024-01-24 00:00:00,13.68227694824337,0
2024-01-24 01:00:00,14.049114526777913,0
2024-01-24 02:00:00,14.669739043251484,0
2024-01-24 03:00:00,14.954310527376345,0
2024-01-24 04:00:00,15.319480641154705,0
2024-01-24 05:00:00,15.575296914072766,0
2024-01-24 06:00:00,15.897110737035426,0
2024-01-24 07:00:00,15.554811536280285,0
2024-01-24 08:00:00,15.504816289557574,0
2024-01-24 09:00:00,15.628766551942613,0
2024-01-24 10:00:00,14.73432843048233,0
2024-01-24 11:00:00,13.755918776919295,0
2024-01-24 12:00:00,13.549829362623665,0
2024-01-24 13:00:00,12.401907153853632,0
2024-01-24 14:00:00,11.291004136910518,0
2024-01-24 15:00:00,11.062492578707646,0
2024-01-24 16:00:00,10.385837104447868,0
2024-01-24 17:00:00,10.570561318087442,0
2024-01-24 18:00:00,10.574317355243851,0
2024-01-24 19:00:00,11.134172776418705,0
2024-01-24 20:00:00,10.955670749119033,0
2024-01-24 21:00:00,11.165128549603239,0
2024-01-24 22:00:00,11.972821674355057,0
2024-01-24 23:00:00,11.638426697159748,0
2024-01-25 00:00:00,12.993791358726604,0
2024-01-25 01:00:00,13.775220790378192,0
2024-01-25 02:00:00,13.676696945759128,0
2024-01-25 03:00:00,14.954116415492566,0
2024-01-25 04:00:00,15.082416571238145,0
2024-01-25 05:00:00,15.07828342763445,0
2024-01-25 06:00:00,15.449851306996939,0
2024-01-25 07:00:00,15.827751708794322,0
2024-01-25 08:00:00,14.922857198919614,0
2024-01-25 09:00:00,14.516804709739139,0
2024-01-25 10:00:00,13.75797580500708,0
2024-01-25 11:00:00,13.009007257337917,0
2024-01-25 12:00:00,12.837100744963243,0
2024-01-25 13:00:00,11.655214284049999,0
2024-01-25 14:00:00,11.301685796296677,0
2024-01-25 15:00:00,10.590364232121484,0
2024-01-25 16:00:00,10.451396625321895,0
2024-01-25 17:00:00,10.129554780133086,0
2024-01-25 18:00:00,10.227245236112317,0
2024-01-25 19:00:00,9.820125278538882,0
2024-01-25 20:00:00,10.114169870422161,0
2024-01-25 21:00:00,10.271380682734765,0
2024-01-25 22:00:00,10.922439202484016,0
2024-01-25 23:00:00,11.745228915701341,0
2024-01-26 00:00:00,12.47998959369956,0
2024-01-26 01:00:00,12.597583112884587,0
2024-01-26 02:00:00,13.71288177603168,0
2024-01-26 03:00:00,14.351832649395583,0
2024-01-26 04:00:00,14.442437933977283,0
2024-01-26 05:00:00,15.10779716103128,0
2024-01-26 06:00:00,14.375071398781943,0
